AA	-37.004639	174.813639	14	G599	B	OLBEX	-35.693419	178.607472		Y					N
AA	-37.004639	174.813639	14	H107	B	MAYOR	-37.334147	176.061164		Y					N
AA	-37.004639	174.813639	14	H182	B	IGABI	-37.413419	174.918003		Y	WP	-36.786792	174.631236		Y
AA	-37.004639	174.813639	14	H211	B	ORIDI	-37.453522	175.090875		Y					N
AA	-37.004639	174.813639	14	H259	B	BIKOT	-37.461614	175.742819		Y					N
AA	-37.004639	174.813639	14	H372	B	TULMI	-37.446267	175.405681		Y					N
AA	-37.004639	174.813639	14	H379	B	PUHOI	-36.449956	174.585661		Y					N
AA	-37.004639	174.813639	14	H384	B	IGBAT	-37.976728	174.512161		Y					N
AA	-37.004639	174.813639	14	L513	B	VELMO	-38.271622	170.930750		Y					N
AA	-37.004639	174.813639	14	L521	B	LUNBI	-37.256961	170.656817		N					N
AA	-37.004639	174.813639	14	N759	B	PEBLU	-38.109831	170.857672		Y					N
AA	-37.004639	174.813639	14	N774	B	MADEP	-36.384619	170.740672		Y					N
AA	-37.004639	174.813639	14	Q119	B	MERAS	-37.193806	175.298639		Y					N
AA	-37.004639	174.813639	14	Q136	B	BOVRU	-36.550908	175.201947		Y					N
AA	-37.004639	174.813639	14	Q162	B	HOOKS	-36.740133	175.241764		Y					N
AA	-37.004639	174.813639	14	Q271	B	OTATA	-36.647564	174.852569		Y					N
AA	-37.004639	174.813639	14	Q277	B	BROOK	-37.138050	174.813847		Y					N
AA	-37.004639	174.813639	14	Q470	B	KOPPA	-36.480456	174.537356		Y					N
AA	-37.004639	174.813639	14	Q520	B	KAWAU	-36.438206	174.635747		Y					N
AA	-37.004639	174.813639	14	T46	B	NUTRA	-37.800000	173.800000		Y					N
AA	-37.004639	174.813639	14	W115	B	AP	-38.743214	176.074286		Y					N
AA	-37.004639	174.813639	14	Y320	B	KAPAI	-37.541167	174.525028		Y					N
AAARG	32.693964	-78.051294	14	AR19	B	JRDAN	33.044583	-77.931561		Y	RAZZL	31.525506	-78.443369		Y
AAARG	32.693964	-78.051294	14	Y291	B	JRDAN	33.044583	-77.931561		Y	RAZZL	31.525506	-78.443369		Y
AADCO	39.784819	-112.461825	14	V257	B	LOLIC	39.718319	-112.467889		Y	VERNE	40.188139	-112.424814		Y
AAE	23.068694	72.628750	14	G451	B	APANO	21.583889	72.982778		N	SASRO	24.071389	70.999722		Y
